2025-07-16 17:32:03,37.5046233,22.3693519,08:3A:8D:DE:E5:10
2025-07-16 17:33:15,37.5045977,22.3693705,08:3A:8D:DE:E5:10
2025-07-16 17:33:25,37.5045981,22.3693699,08:3A:8D:DE:E5:10
2025-07-16 17:34:06,37.5045983,22.36937,08:3A:8D:DE:E5:10
2025-07-16 17:34:26,37.5046151,22.3693612,08:3A:8D:DE:E5:10
2025-07-16 17:35:06,37.5046037,22.3693731,08:3A:8D:DE:E5:10
2025-07-16 17:35:35,37.5046057,22.3693719,08:3A:8D:DE:E5:10
2025-07-16 17:35:55,37.5046162,22.3693715,08:3A:8D:DE:E5:10
2025-07-16 17:36:35,37.5046057,22.3693719,08:3A:8D:DE:E5:10
2025-07-16 17:36:45,37.5046162,22.3693715,08:3A:8D:DE:E5:10
2025-07-16 17:37:06,37.5046049,22.3693746,08:3A:8D:DE:E5:10
2025-07-16 17:37:25,37.5046162,22.3693715,08:3A:8D:DE:E5:10
2025-07-16 17:38:20,37.5046077,22.3693703,08:3A:8D:DE:E5:10
2025-07-16 17:39:21,37.5046043,22.3693727,08:3A:8D:DE:E5:10
2025-07-16 17:40:01,37.5046084,22.3693714,08:3A:8D:DE:E5:10
2025-07-16 17:40:10,37.5046107,22.3693726,08:3A:8D:DE:E5:10
2025-07-16 17:40:50,37.5046077,22.3693703,08:3A:8D:DE:E5:10
2025-07-16 17:41:00,37.5046141,22.3693733,08:3A:8D:DE:E5:10
2025-07-16 17:41:10,37.5046037,22.3693731,08:3A:8D:DE:E5:10
2025-07-16 17:42:10,37.5046141,22.3693733,08:3A:8D:DE:E5:10
2025-07-16 17:42:30,37.5046043,22.3693727,08:3A:8D:DE:E5:10
2025-07-16 17:43:20,37.5046119,22.3693705,08:3A:8D:DE:E5:10
2025-07-16 17:43:30,37.5046108,22.3693715,08:3A:8D:DE:E5:10
2025-07-16 17:44:10,37.5046115,22.3693709,08:3A:8D:DE:E5:10
2025-07-16 17:44:50,37.5046136,22.369373,08:3A:8D:DE:E5:10
2025-07-16 17:45:00,37.5046043,22.3693727,08:3A:8D:DE:E5:10
2025-07-16 17:45:10,37.5046141,22.3693733,08:3A:8D:DE:E5:10
2025-07-16 17:45:55,37.5046109,22.3693709,08:3A:8D:DE:E5:10
2025-07-16 17:46:05,37.5046115,22.3693709,08:3A:8D:DE:E5:10
2025-07-16 17:46:15,37.5046119,22.3693705,08:3A:8D:DE:E5:10
2025-07-16 17:46:35,37.5046064,22.3693702,08:3A:8D:DE:E5:10
2025-07-16 17:47:00,37.5046136,22.369373,08:3A:8D:DE:E5:10
2025-07-16 17:47:11,37.5046068,22.3693701,08:3A:8D:DE:E5:10
2025-07-16 17:48:21,37.5046182,22.3693529,08:3A:8D:DE:E5:10
2025-07-16 17:48:30,37.5046233,22.3693568,08:3A:8D:DE:E5:10
2025-07-16 17:49:30,37.5046204,22.3693449,08:3A:8D:DE:E5:10
2025-07-16 17:50:05,37.5046211,22.3693525,08:3A:8D:DE:E5:10
2025-07-16 18:06:29,37.5046222,22.3693517,08:3A:8D:DE:E5:10
2025-07-16 18:06:40,37.5046247,22.3693484,08:3A:8D:DE:E5:10
2025-07-16 18:15:12,37.5046232,22.3693571,08:3A:8D:DE:E5:10
2025-07-16 18:15:27,37.5046228,22.3693516,08:3A:8D:DE:E5:10
2025-07-16 18:15:37,37.5046209,22.3693526,08:3A:8D:DE:E5:10
2025-07-16 18:22:38,37.504594,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:38,37.504594,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:40,37.504594,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:40,37.504594,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:42,37.504594,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:42,37.504594,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:44,37.504594,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:44,37.504594,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:47,37.504603,22.369483,08:3A:8D:DE:E5:10
2025-07-16 18:22:47,37.504603,22.369483,08:3A:8D:DE:E5:10
2025-07-16 18:22:49,37.504603,22.369483,08:3A:8D:DE:E5:10
2025-07-16 18:22:49,37.504603,22.369483,08:3A:8D:DE:E5:10
2025-07-16 18:22:51,37.504603,22.369483,08:3A:8D:DE:E5:10
2025-07-16 18:22:51,37.504603,22.369483,08:3A:8D:DE:E5:10
2025-07-16 18:22:53,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:53,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:55,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:55,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:57,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:57,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:58,37.5046209,22.3693526,08:3A:8D:DE:E5:10
2025-07-16 18:22:59,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:22:59,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:23:01,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:23:01,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:23:03,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:23:03,37.504602,22.36948,08:3A:8D:DE:E5:10
2025-07-16 18:23:06,37.504603,22.369476,08:3A:8D:DE:E5:10
2025-07-16 18:23:06,37.504603,22.369476,08:3A:8D:DE:E5:10
2025-07-16 18:23:08,37.504603,22.369476,08:3A:8D:DE:E5:10
2025-07-16 18:23:08,37.504603,22.369476,08:3A:8D:DE:E5:10
2025-07-16 18:23:10,37.504602,22.369473,08:3A:8D:DE:E5:10
2025-07-16 18:23:10,37.504602,22.369473,08:3A:8D:DE:E5:10
2025-07-16 18:23:12,37.504602,22.369473,08:3A:8D:DE:E5:10
2025-07-16 18:23:12,37.504602,22.369473,08:3A:8D:DE:E5:10
2025-07-16 18:23:14,37.504602,22.369473,08:3A:8D:DE:E5:10
2025-07-16 18:23:14,37.504602,22.369473,08:3A:8D:DE:E5:10
2025-07-16 18:23:16,37.504602,22.369473,08:3A:8D:DE:E5:10
2025-07-16 18:23:16,37.504602,22.369473,08:3A:8D:DE:E5:10
2025-07-16 18:23:18,37.504602,22.369473,08:3A:8D:DE:E5:10
2025-07-16 18:23:18,37.504602,22.369473,08:3A:8D:DE:E5:10
2025-07-16 18:23:21,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:21,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:23,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:23,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:25,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:25,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:27,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:27,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:29,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:29,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:31,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:31,37.504609,22.369478,08:3A:8D:DE:E5:10
2025-07-16 18:23:34,37.504615,22.369484,08:3A:8D:DE:E5:10
2025-07-16 18:23:34,37.504615,22.369484,08:3A:8D:DE:E5:10
2025-07-16 18:23:36,37.504615,22.369484,08:3A:8D:DE:E5:10
2025-07-16 18:23:36,37.504615,22.369484,08:3A:8D:DE:E5:10
2025-07-16 18:23:38,37.504619,22.36949,08:3A:8D:DE:E5:10
2025-07-16 18:23:38,37.504619,22.36949,08:3A:8D:DE:E5:10
2025-07-16 18:23:40,37.504619,22.36949,08:3A:8D:DE:E5:10
2025-07-16 18:23:40,37.504619,22.36949,08:3A:8D:DE:E5:10
2025-07-16 18:23:42,37.504619,22.36949,08:3A:8D:DE:E5:10
2025-07-16 18:23:42,37.504619,22.36949,08:3A:8D:DE:E5:10
2025-07-16 18:23:43,37.504619,22.3693519,08:3A:8D:DE:E5:10
2025-07-16 18:23:44,37.504619,22.36949,08:3A:8D:DE:E5:10
2025-07-16 18:23:44,37.504619,22.36949,08:3A:8D:DE:E5:10
2025-07-16 18:23:46,37.504619,22.36949,08:3A:8D:DE:E5:10
2025-07-16 18:23:46,37.504619,22.36949,08:3A:8D:DE:E5:10
2025-07-16 18:23:49,37.504614,22.369494,08:3A:8D:DE:E5:10
2025-07-16 18:23:49,37.504614,22.369494,08:3A:8D:DE:E5:10
2025-07-16 18:23:51,37.504614,22.369494,08:3A:8D:DE:E5:10
2025-07-16 18:23:51,37.504614,22.369494,08:3A:8D:DE:E5:10
2025-07-16 18:23:53,37.504613,22.369492,08:3A:8D:DE:E5:10
2025-07-16 18:23:53,37.504613,22.369492,08:3A:8D:DE:E5:10
2025-07-16 18:23:53,37.5046199,22.3693533,08:3A:8D:DE:E5:10
2025-07-16 18:23:55,37.504613,22.369492,08:3A:8D:DE:E5:10
2025-07-16 18:23:55,37.504613,22.369492,08:3A:8D:DE:E5:10
